sentence,sentiment,label
میں اس سے حسد کرتا ہوں، وہ ہمیشہ بہترین رہا ہے۔,JEALOUS,11
مجھے رشک ہے کہ اس کے پاس ہمیشہ تخلیقی صلاحیتیں اور جدت ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ دوسروں کی توجہ اور دلچسپی رہا ہے۔,JEALOUS,11
مجھے رشک آتا ہے کہ وہ ہمیشہ اعلیٰ مقام پر پہنچا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ ذہانت اور علم کے ساتھ حرکت کرتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ صحیح سمت میں چلتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ بڑی بلندیوں تک پہنچا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ اپنی کوششوں اور ثابت قدمی سے کامیاب ہوتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ خوش قسمت رہتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ اس کی زندگی ہمیشہ بہتر رہی۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ ایک دوست اور توجہ رہا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ درست اور فیصلہ کن ہوتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ پرجوش رہتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ کامیابی کے قریب رہتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ تخلیقی اور اختراعی ہوتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ جیتنے والوں کا تجربہ کرتا ہے۔,JEALOUS,11
مجھے اس سے رشک آتا ہے، وہ ہمیشہ اعلیٰ مقام پر پہنچا ہے۔,JEALOUS,11
مجھے رشک آتا ہے کہ وہ ہمیشہ ذہانت اور علم کے ساتھ جاتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ صحیح سمت میں چلتا ہے۔,JEALOUS,11
مجھے رشک آتا ہے کہ وہ ہمیشہ بڑی بلندیوں پر پہنچا ہے۔,JEALOUS,11
میں اس سے رشک کرتا ہوں، وہ ہمیشہ اپنی کوششوں اور استقامت پر فخر کرتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ صحیح راستے پر رہتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ خوش قسمت رہتا ہے اور اسے سب کچھ ملتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ بہترین تجربہ کرتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، اس کی ہمیشہ تعریف کی جاتی ہے اور دیکھا جاتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ خود اعتمادی اور خود اعتمادی رکھتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ دستیاب ہوتا ہے اور کسی بھی وقت کامیاب ہوتا ہے۔,JEALOUS,11
مجھے رشک آتا ہے کہ وہ ہمیشہ دوسروں کی توجہ اور دلچسپی کا مرکز رہا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ سب کچھ ٹھیک کرتا ہے۔,JEALOUS,11
مجھے رشک آتا ہے کہ وہ ہر جگہ موجود ہے اور ہمیشہ شریک ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ مقبول اور توجہ رکھتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ درست اور درست ہوتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ بڑی بلندیوں تک پہنچا ہے۔,JEALOUS,11
مجھے رشک آتا ہے کہ وہ ہمیشہ ذہانت کے ساتھ جاتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ صحیح سمت میں چلتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ اسے ہمیشہ مشکلات کا سامنا کرنا پڑتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، اسے ہمیشہ شہرت اور کامیابی ملتی ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ اپنے مقاصد تک پہنچتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ مضبوط اور توانا رہتی ہے۔,JEALOUS,11
میں اس سے رشک کرتا ہوں جو ہمیشہ ایک خواب کو حقیقت میں بدل دیتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ سب سے اوپر رہتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ خوش قسمت رہتا ہے اور اسے سب کچھ ملتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ پرسکون اور خاموش رہتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ لوگوں کی طرف سے سراہا اور دیکھا جاتا ہے.,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ ہر چیز کو اپنی طرف متوجہ کرتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ اس کے پاس ہمیشہ دولت اور استحکام ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ تیزی سے چلتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ جیتنے والا ہوتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، اس نے ہمیشہ شہرت اور کامیابی کا تجربہ کیا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ خود اعتمادی اور خود اعتمادی رکھتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ دستیاب ہوتا ہے اور کسی بھی وقت کامیاب ہوتا ہے۔,JEALOUS,11
مجھے رشک آتا ہے کہ وہ ہمیشہ دوسروں کی توجہ اور دلچسپی کا مرکز رہا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ سب کچھ ٹھیک کرتا ہے۔,JEALOUS,11
مجھے رشک آتا ہے کہ وہ ہر جگہ موجود ہے اور ہمیشہ شریک ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ مقبول اور توجہ رکھتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ درست اور درست ہوتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ بڑی بلندیوں تک پہنچا ہے۔,JEALOUS,11
مجھے رشک آتا ہے کہ وہ ہمیشہ ذہانت اور علم کے ساتھ جاتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ صحیح سمت میں چلتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ اسے ہمیشہ مشکلات کا سامنا کرنا پڑتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، اسے ہمیشہ شہرت اور کامیابی ملتی ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ اپنے مقاصد تک پہنچتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ مضبوط اور توانا رہتی ہے۔,JEALOUS,11
میں اس سے رشک کرتا ہوں جو ہمیشہ ایک خواب کو حقیقت میں بدل دیتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ سب سے اوپر رہتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ خوش قسمت رہتا ہے اور اسے سب کچھ ملتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ پرسکون اور خاموش رہتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ لوگوں کی طرف سے سراہا اور دیکھا جاتا ہے.,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ ہر چیز کو اپنی طرف متوجہ کرتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ اس کے پاس ہمیشہ دولت اور استحکام ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ تیزی سے چلتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ جیتنے والا ہوتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، اس نے ہمیشہ شہرت اور کامیابی کا تجربہ کیا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ خود اعتمادی اور خود اعتمادی رکھتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ دستیاب ہوتا ہے اور کسی بھی وقت کامیاب ہوتا ہے۔,JEALOUS,11
مجھے رشک آتا ہے کہ وہ ہمیشہ دوسروں کی توجہ اور دلچسپی کا مرکز رہا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ سب کچھ ٹھیک کرتا ہے۔,JEALOUS,11
مجھے رشک آتا ہے کہ وہ ہر جگہ موجود ہے اور ہمیشہ شریک ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ مقبول اور توجہ رکھتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ درست اور درست ہوتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ بڑی بلندیوں تک پہنچا ہے۔,JEALOUS,11
مجھے رشک آتا ہے کہ وہ ہمیشہ ذہانت اور علم کے ساتھ جاتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ صحیح سمت میں چلتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ اسے ہمیشہ مشکلات کا سامنا کرنا پڑتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، اسے ہمیشہ شہرت اور کامیابی ملتی ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ اپنے مقاصد تک پہنچتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ مضبوط اور توانا رہتی ہے۔,JEALOUS,11
میں اس سے رشک کرتا ہوں جو ہمیشہ ایک خواب کو حقیقت میں بدل دیتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ سب سے اوپر رہتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ خوش قسمت رہتا ہے اور اسے سب کچھ ملتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ پرسکون اور خاموش رہتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ لوگوں کی طرف سے سراہا اور دیکھا جاتا ہے.,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ ہر چیز کو اپنی طرف متوجہ کرتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ اس کے پاس ہمیشہ دولت اور استحکام ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ تیزی سے چلتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ جیتنے والا ہوتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، اس نے ہمیشہ شہرت اور کامیابی کا تجربہ کیا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ خود اعتمادی اور خود اعتمادی رکھتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ دستیاب ہوتا ہے اور کسی بھی وقت کامیاب ہوتا ہے۔,JEALOUS,11
مجھے رشک آتا ہے کہ وہ ہمیشہ دوسروں کی توجہ اور دلچسپی کا مرکز رہا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ سب کچھ ٹھیک کرتا ہے۔,JEALOUS,11
مجھے رشک آتا ہے کہ وہ ہر جگہ موجود ہے اور ہمیشہ شریک ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ مقبول اور توجہ رکھتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ درست اور درست ہوتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ بڑی بلندیوں تک پہنچا ہے۔,JEALOUS,11
مجھے رشک آتا ہے کہ وہ ہمیشہ ذہانت اور علم کے ساتھ جاتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ صحیح سمت میں چلتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ اسے ہمیشہ مشکلات کا سامنا کرنا پڑتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، اسے ہمیشہ شہرت اور کامیابی ملتی ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ اپنے مقاصد تک پہنچتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ مضبوط اور توانا رہتی ہے۔,JEALOUS,11
میں اس سے رشک کرتا ہوں جو ہمیشہ ایک خواب کو حقیقت میں بدل دیتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ سب سے اوپر رہتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ خوش قسمت رہتا ہے اور اسے سب کچھ ملتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ پرسکون اور خاموش رہتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ لوگوں کی طرف سے سراہا اور دیکھا جاتا ہے.,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ ہر چیز کو اپنی طرف متوجہ کرتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ اس کے پاس ہمیشہ دولت اور استحکام ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ تیزی سے چلتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ جیتنے والا ہوتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، اس نے ہمیشہ شہرت اور کامیابی کا تجربہ کیا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ خود اعتمادی اور خود اعتمادی رکھتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ دستیاب ہوتا ہے اور کسی بھی وقت کامیاب ہوتا ہے۔,JEALOUS,11
مجھے رشک آتا ہے کہ وہ ہمیشہ دوسروں کی توجہ اور دلچسپی کا مرکز رہا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ سب کچھ ٹھیک کرتا ہے۔,JEALOUS,11
مجھے رشک آتا ہے کہ وہ ہر جگہ موجود ہے اور ہمیشہ شریک ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ مقبول اور توجہ رکھتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ درست اور درست ہوتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ بڑی بلندیوں تک پہنچا ہے۔,JEALOUS,11
مجھے رشک آتا ہے کہ وہ ہمیشہ ذہانت اور علم کے ساتھ جاتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ صحیح سمت میں چلتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ اسے ہمیشہ مشکلات کا سامنا کرنا پڑتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، اسے ہمیشہ شہرت اور کامیابی ملتی ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ اپنے مقاصد تک پہنچتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ مضبوط اور توانا رہتی ہے۔,JEALOUS,11
میں اس سے رشک کرتا ہوں جو ہمیشہ ایک خواب کو حقیقت میں بدل دیتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ سب سے اوپر رہتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ خوش قسمت رہتا ہے اور اسے سب کچھ ملتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ پرسکون اور خاموش رہتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ لوگوں کی طرف سے سراہا اور دیکھا جاتا ہے.,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ ہر چیز کو اپنی طرف متوجہ کرتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ اس کے پاس ہمیشہ دولت اور استحکام ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ تیزی سے چلتا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ جیتنے والا ہوتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، اس نے ہمیشہ شہرت اور کامیابی کا تجربہ کیا ہے۔,JEALOUS,11
مجھے رشک ہے کہ وہ ہمیشہ خود اعتمادی اور خود اعتمادی رکھتا ہے۔,JEALOUS,11
میں اس سے حسد کرتا ہوں، وہ ہمیشہ دستیاب ہوتا ہے اور کسی بھی وقت کامیاب ہوتا ہے۔,JEALOUS,11
مجھے رشک آتا ہے کہ وہ ہمیشہ دوسروں کی توجہ اور دلچسپی کا مرکز رہا ہے۔,JEALOUS,11
